Time,PSZ-AC:1:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Heat Cap [W],PSZ-AC:1:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:1:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Heat Cap [W],PSZ-AC:1:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Heat Cap [W],PSZ-AC:2:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Heat Cap [W],PSZ-AC:2:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Heat Cap [W],PSZ-AC:3:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Heat Cap [W],PSZ-AC:3:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Heat Cap [W],PSZ-AC:4:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Heat Cap [W],PSZ-AC:4:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Heat Cap [W],PSZ-AC:5:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Heat Cap [W],PSZ-AC:5:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 2:Des Tot Cool Cap [W]
00:10:00,2.687792E-01,9.092287E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.682786E+03,9.471466E-02,9.059693E+02,3.064593E+03,3.545285E-01,9.771763E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.275661E+03,7.495276E-02,7.308101E+02,2.390372E+03,2.234049E-01,6.046888E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.567386E+02,5.434434E-02,5.715016E+02,1.626282E+03,3.401406E-01,9.496986E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.275661E+03,7.223687E-02,6.928860E+02,2.332543E+03,2.231856E-01,6.042701E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.567386E+02,6.530960E-02,7.246063E+02,1.841276E+03
00:20:00,2.687810E-01,9.092321E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.692970E+03,9.471466E-02,8.957856E+02,3.026117E+03,3.545299E-01,9.771790E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.283381E+03,7.549684E-02,7.306872E+02,2.372834E+03,2.234058E-01,6.046905E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.613181E+02,5.471691E-02,5.721233E+02,1.616566E+03,3.401420E-01,9.497013E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.283381E+03,7.290961E-02,6.945599E+02,2.317829E+03,2.231865E-01,6.042718E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.613181E+02,6.569096E-02,7.253498E+02,1.830715E+03
00:30:00,2.687827E-01,9.092354E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.703154E+03,9.471466E-02,8.856019E+02,2.987814E+03,3.545312E-01,9.771816E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.291101E+03,7.584796E-02,7.278699E+02,2.351257E+03,2.234066E-01,6.046922E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.658977E+02,5.494955E-02,5.707913E+02,1.603819E+03,3.401434E-01,9.497039E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.291101E+03,7.339237E-02,6.935810E+02,2.299150E+03,2.231874E-01,6.042735E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.658977E+02,6.591394E-02,7.238828E+02,1.816829E+03
00:40:00,2.687843E-01,9.092386E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.713338E+03,9.471466E-02,8.754182E+02,2.949683E+03,3.545325E-01,9.771840E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.298821E+03,7.603781E-02,7.228008E+02,2.326317E+03,2.234075E-01,6.046938E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.704772E+02,5.506582E-02,5.678349E+02,1.588579E+03,3.401447E-01,9.497064E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.298821E+03,7.371506E-02,6.903669E+02,2.277132E+03,2.231883E-01,6.042751E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.704772E+02,6.600540E-02,7.205801E+02,1.800236E+03
00:50:00,2.687859E-01,9.092416E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.723521E+03,9.471466E-02,8.652345E+02,2.911724E+03,3.545338E-01,9.771864E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.306541E+03,7.609250E-02,7.158445E+02,2.298582E+03,2.234083E-01,6.046953E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.750568E+02,5.508503E-02,5.635234E+02,1.571293E+03,3.401459E-01,9.497088E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.306541E+03,7.390255E-02,6.852650E+02,2.252312E+03,2.231891E-01,6.042767E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.750568E+02,6.598718E-02,7.157464E+02,1.781440E+03
01:00:00,2.687875E-01,9.092446E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.733705E+03,9.471466E-02,8.550508E+02,2.873935E+03,3.545350E-01,9.771888E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.314261E+03,7.603354E-02,7.073012E+02,2.268527E+03,2.234091E-01,6.046968E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.796363E+02,5.502299E-02,5.580779E+02,1.552328E+03,3.401472E-01,9.497111E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.314261E+03,7.397549E-02,6.785636E+02,2.225140E+03,2.231899E-01,6.042782E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.796363E+02,6.587722E-02,7.096323E+02,1.760851E+03
01:10:00,2.687890E-01,9.092474E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.740494E+03,9.471466E-02,8.482616E+02,2.848837E+03,3.545361E-01,9.771908E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.319407E+03,7.608559E-02,7.028815E+02,2.250425E+03,2.234097E-01,6.046981E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.826893E+02,5.501722E-02,5.549447E+02,1.540214E+03,3.401482E-01,9.497132E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.319407E+03,7.415667E-02,6.759470E+02,2.209877E+03,2.231905E-01,6.042795E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.826893E+02,6.581525E-02,7.057150E+02,1.746939E+03
01:20:00,2.687904E-01,9.092502E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.747283E+03,9.471466E-02,8.414725E+02,2.823813E+03,3.545371E-01,9.771928E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.324554E+03,7.607659E-02,6.976093E+02,2.231076E+03,2.234104E-01,6.046994E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.857424E+02,5.496666E-02,5.511860E+02,1.527218E+03,3.401493E-01,9.497151E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.324554E+03,7.427368E-02,6.724342E+02,2.193283E+03,2.231912E-01,6.042808E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.857424E+02,6.570122E-02,7.010709E+02,1.732109E+03
01:30:00,2.687918E-01,9.092529E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.754072E+03,9.471466E-02,8.346834E+02,2.798864E+03,3.545381E-01,9.771947E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.329700E+03,7.601701E-02,6.916308E+02,2.210712E+03,2.234111E-01,6.047006E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.887954E+02,5.487907E-02,5.469104E+02,1.513512E+03,3.401503E-01,9.497171E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.329700E+03,7.433671E-02,6.681677E+02,2.175583E+03,2.231918E-01,6.042820E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.887954E+02,6.554396E-02,6.958233E+02,1.716543E+03
01:40:00,2.687932E-01,9.092555E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.760861E+03,9.471466E-02,8.278942E+02,2.773989E+03,3.545391E-01,9.771965E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.334847E+03,7.591690E-02,6.850864E+02,2.189554E+03,2.234117E-01,6.047018E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.918484E+02,5.476172E-02,5.422194E+02,1.499255E+03,3.401512E-01,9.497189E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.334847E+03,7.435559E-02,6.632848E+02,2.156996E+03,2.231925E-01,6.042832E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.918484E+02,6.535169E-02,6.900868E+02,1.700405E+03
01:50:00,2.687945E-01,9.092580E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.767651E+03,9.471466E-02,8.211051E+02,2.749189E+03,3.545400E-01,9.771983E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.339994E+03,7.578479E-02,6.780952E+02,2.167790E+03,2.234123E-01,6.047030E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.949015E+02,5.462073E-02,5.371982E+02,1.484579E+03,3.401522E-01,9.497207E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.339994E+03,7.433868E-02,6.579022E+02,2.137706E+03,2.231931E-01,6.042843E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.949015E+02,6.513132E-02,6.839580E+02,1.683831E+03
02:00:00,2.687958E-01,9.092605E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.774440E+03,9.471466E-02,8.143160E+02,2.724463E+03,3.545409E-01,9.772001E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.345140E+03,7.562792E-02,6.707583E+02,2.145575E+03,2.234129E-01,6.047041E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.979545E+02,5.446127E-02,5.319192E+02,1.469594E+03,3.401531E-01,9.497225E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.345140E+03,7.429311E-02,6.521194E+02,2.117871E+03,2.231937E-01,6.042854E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.979545E+02,6.488870E-02,6.775185E+02,1.666934E+03
02:10:00,2.687970E-01,9.092628E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.779532E+03,9.471466E-02,8.092241E+02,2.705966E+03,3.545418E-01,9.772017E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.349000E+03,7.543866E-02,6.642556E+02,2.127422E+03,2.234134E-01,6.047052E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.002443E+02,5.427908E-02,5.270859E+02,1.456982E+03,3.401540E-01,9.497241E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.349000E+03,7.421216E-02,6.471290E+02,2.102019E+03,2.231942E-01,6.042865E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.002443E+02,6.462017E-02,6.714804E+02,1.652407E+03
02:20:00,2.687983E-01,9.092652E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.784623E+03,9.471466E-02,8.041322E+02,2.687511E+03,3.545427E-01,9.772034E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.352860E+03,7.522189E-02,6.573689E+02,2.108749E+03,2.234140E-01,6.047062E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.025341E+02,5.407764E-02,5.219840E+02,1.444050E+03,3.401548E-01,9.497258E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.352860E+03,7.410074E-02,6.417134E+02,2.085573E+03,2.231948E-01,6.042876E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.025341E+02,6.432971E-02,6.651359E+02,1.637574E+03
02:30:00,2.687994E-01,9.092674E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.789715E+03,9.471466E-02,7.990404E+02,2.669097E+03,3.545435E-01,9.772050E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.356720E+03,7.498183E-02,6.501569E+02,2.089648E+03,2.234145E-01,6.047073E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.048238E+02,5.385996E-02,5.166551E+02,1.430857E+03,3.401557E-01,9.497274E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.356720E+03,7.396311E-02,6.359316E+02,2.068625E+03,2.231953E-01,6.042886E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.048238E+02,6.402074E-02,6.585331E+02,1.622492E+03
02:40:00,2.688006E-01,9.092696E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.794807E+03,9.471466E-02,7.939485E+02,2.650724E+03,3.545443E-01,9.772065E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.360580E+03,7.472209E-02,6.426702E+02,2.070194E+03,2.234150E-01,6.047082E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.071136E+02,5.362858E-02,5.111350E+02,1.417452E+03,3.401565E-01,9.497289E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.360580E+03,7.380291E-02,6.298347E+02,2.051254E+03,2.231958E-01,6.042896E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.071136E+02,6.369621E-02,6.517128E+02,1.607207E+03
02:50:00,2.688017E-01,9.092718E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.799899E+03,9.471466E-02,7.888567E+02,2.632391E+03,3.545451E-01,9.772080E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.364440E+03,7.444581E-02,6.349524E+02,2.050452E+03,2.234155E-01,6.047092E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.094034E+02,5.338571E-02,5.054544E+02,1.403876E+03,3.401573E-01,9.497304E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.364440E+03,7.362333E-02,6.234672E+02,2.033527E+03,2.231963E-01,6.042906E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.094034E+02,6.335866E-02,6.447107E+02,1.591762E+03
03:00:00,2.688028E-01,9.092739E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.804991E+03,9.471466E-02,7.837648E+02,2.614100E+03,3.545459E-01,9.772095E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.368300E+03,7.415574E-02,6.270419E+02,2.030481E+03,2.234160E-01,6.047101E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.116932E+02,5.313327E-02,4.996401E+02,1.390166E+03,3.401580E-01,9.497319E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.368300E+03,7.342716E-02,6.168680E+02,2.015505E+03,2.231968E-01,6.042915E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.116932E+02,6.301032E-02,6.375577E+02,1.576191E+03
03:10:00,2.688039E-01,9.092759E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.810083E+03,9.471466E-02,7.786730E+02,2.595850E+03,3.545466E-01,9.772109E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.372160E+03,7.384030E-02,6.187773E+02,2.010040E+03,2.234165E-01,6.047111E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.139829E+02,5.286422E-02,4.935938E+02,1.376175E+03,3.401588E-01,9.497333E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.372160E+03,7.320387E-02,6.098902E+02,1.996970E+03,2.231973E-01,6.042924E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.139829E+02,6.264438E-02,6.301590E+02,1.560354E+03
03:20:00,2.688049E-01,9.092779E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.815175E+03,9.471466E-02,7.735811E+02,2.577640E+03,3.545473E-01,9.772123E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.376020E+03,7.350130E-02,6.101837E+02,1.989167E+03,2.234170E-01,6.047119E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.162727E+02,5.257982E-02,4.873333E+02,1.361926E+03,3.401595E-01,9.497347E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.376020E+03,7.295540E-02,6.025607E+02,1.977964E+03,2.231978E-01,6.042933E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.162727E+02,6.226233E-02,6.225354E+02,1.544275E+03
03:30:00,2.688059E-01,9.092798E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.820266E+03,9.471466E-02,7.684893E+02,2.559470E+03,3.545480E-01,9.772136E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.379880E+03,7.314037E-02,6.012837E+02,1.967896E+03,2.234174E-01,6.047128E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.185625E+02,5.228122E-02,4.808743E+02,1.347442E+03,3.401602E-01,9.497361E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.379880E+03,7.268344E-02,5.949030E+02,1.958522E+03,2.231982E-01,6.042941E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.185625E+02,6.186552E-02,6.147055E+02,1.527973E+03
03:40:00,2.688069E-01,9.092817E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.825358E+03,9.471466E-02,7.633974E+02,2.541341E+03,3.545487E-01,9.772149E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.383740E+03,7.275892E-02,5.920972E+02,1.946257E+03,2.234179E-01,6.047136E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.208523E+02,5.196941E-02,4.742309E+02,1.332739E+03,3.401609E-01,9.497374E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.383740E+03,7.238949E-02,5.869385E+02,1.938678E+03,2.231987E-01,6.042950E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.208523E+02,6.145511E-02,6.066857E+02,1.511469E+03
03:50:00,2.688079E-01,9.092835E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.830450E+03,9.471466E-02,7.583056E+02,2.523252E+03,3.545494E-01,9.772162E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.387600E+03,7.235824E-02,5.826422E+02,1.924275E+03,2.234183E-01,6.047145E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.231420E+02,5.164530E-02,4.674156E+02,1.317835E+03,3.401616E-01,9.497386E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.387600E+03,7.207494E-02,5.786862E+02,1.918460E+03,2.231991E-01,6.042958E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.231420E+02,6.103218E-02,5.984909E+02,1.494778E+03
04:00:00,2.688088E-01,9.092853E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.835542E+03,9.471466E-02,7.532137E+02,2.505203E+03,3.545500E-01,9.772174E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.391460E+03,7.193954E-02,5.729354E+02,1.901976E+03,2.234187E-01,6.047153E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.254318E+02,5.130970E-02,4.604400E+02,1.302744E+03,3.401622E-01,9.497399E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.391460E+03,7.179985E-02,5.709848E+02,1.899106E+03,2.231995E-01,6.042966E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.254318E+02,6.059768E-02,5.901346E+02,1.477915E+03
04:10:00,2.688097E-01,9.092870E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.838937E+03,9.471466E-02,7.498191E+02,2.493193E+03,3.545507E-01,9.772187E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.394033E+03,7.179985E-02,5.684115E+02,1.890001E+03,2.234191E-01,6.047160E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.269583E+02,5.097266E-02,4.542074E+02,1.290365E+03,3.401629E-01,9.497411E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.394033E+03,7.179985E-02,5.684115E+02,1.890001E+03,2.231999E-01,6.042974E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.269583E+02,6.016133E-02,5.825156E+02,1.463764E+03
04:20:00,2.688106E-01,9.092887E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.842331E+03,9.471466E-02,7.464246E+02,2.481200E+03,3.545513E-01,9.772198E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.396606E+03,7.179985E-02,5.658382E+02,1.880910E+03,2.234195E-01,6.047168E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.284848E+02,5.063385E-02,4.479501E+02,1.277993E+03,3.401635E-01,9.497423E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.396606E+03,7.179985E-02,5.658382E+02,1.880910E+03,2.232003E-01,6.042981E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.284848E+02,5.972412E-02,5.748847E+02,1.449659E+03
04:30:00,2.688115E-01,9.092904E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.845726E+03,9.471466E-02,7.430300E+02,2.469225E+03,3.545519E-01,9.772210E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.399180E+03,7.179985E-02,5.632649E+02,1.871832E+03,2.234199E-01,6.047175E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.300114E+02,5.029635E-02,4.417110E+02,1.265685E+03,3.401641E-01,9.497434E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.399180E+03,7.179985E-02,5.632649E+02,1.871832E+03,2.232007E-01,6.042988E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.300114E+02,5.928807E-02,5.672697E+02,1.435631E+03
04:40:00,2.688123E-01,9.092920E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.849120E+03,9.471466E-02,7.396354E+02,2.457268E+03,3.545524E-01,9.772221E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.401753E+03,7.179985E-02,5.606915E+02,1.862768E+03,2.234203E-01,6.047182E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.315379E+02,4.995926E-02,4.354776E+02,1.253417E+03,3.401647E-01,9.497445E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.401753E+03,7.179985E-02,5.606915E+02,1.862768E+03,2.232010E-01,6.042996E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.315379E+02,5.885372E-02,5.596787E+02,1.421680E+03
04:50:00,2.688131E-01,9.092936E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.852515E+03,9.471466E-02,7.362409E+02,2.445328E+03,3.545530E-01,9.772232E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.404326E+03,7.179985E-02,5.581182E+02,1.853717E+03,2.234206E-01,6.047189E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.330644E+02,4.964914E-02,4.296208E+02,1.241722E+03,3.401652E-01,9.497456E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.404326E+03,7.179985E-02,5.581182E+02,1.853717E+03,2.232014E-01,6.043002E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.330644E+02,5.842396E-02,5.521515E+02,1.407857E+03
05:00:00,2.688140E-01,9.092951E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.855909E+03,9.471466E-02,7.328463E+02,2.433406E+03,3.545536E-01,9.772242E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.406900E+03,7.179985E-02,5.555449E+02,1.844680E+03,2.234210E-01,6.047196E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.345909E+02,4.991305E-02,4.317798E+02,1.241587E+03,3.401658E-01,9.497467E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.406900E+03,7.179985E-02,5.555449E+02,1.844680E+03,2.232018E-01,6.043009E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,8.345909E+02,5.803724E-02,5.452252E+02,1.394904E+03
